,tokenized_text,label,split
2024,"[101, 11504, 2261, 1012, 2021, 2153, 2054, 2828, 1997, 2111, 2052, 2216, 2022, 102]",5,pseudo
2025,"[101, 1997, 2607, 1012, 11460, 18790, 2003, 7731, 2085, 1998, 2009, 4372, 24449, 2015, 2068, 1012, 2017, 2442, 2022, 2019, 11460, 18790, 5843, 1996, 5081, 2085, 1045, 4687, 2129, 2116, 2111, 2040, 3432, 2134, 1056, 5993, 2007, 1996, 6728, 2020, 7219, 1998, 11248, 2005, 1996, 11689, 2108, 5299, 1012, 27885, 15088, 11460, 18790, 1012, 102]",3,pseudo
2026,"[101, 2049, 3607, 2130, 22639, 2015, 2031, 27408, 1998, 10403, 2045, 102]",3,pseudo
2027,"[101, 1045, 2876, 1056, 2079, 2469, 2053, 5481, 2138, 2009, 8509, 2017, 1999, 2014, 4853, 1012, 2672, 2242, 2066, 2008, 1055, 4658, 2021, 1045, 1049, 2025, 2006, 2182, 2004, 2172, 2061, 2065, 1045, 2123, 1056, 6869, 2074, 5796, 2290, 2033, 2006, 2054, 3736, 9397, 102]",3,pseudo
2028,"[101, 2036, 2123, 1005, 1056, 28679, 1037, 2611, 2008, 2987, 1005, 1056, 3046, 2000, 2131, 3287, 3086, 2007, 1037, 3124, 2008, 2515, 1012, 1045, 1005, 2310, 5112, 2105, 3057, 2008, 2017, 2876, 1005, 1056, 4298, 5674, 2383, 1037, 5306, 2166, 1998, 2027, 4050, 2079, 1012, 102]",2,pseudo
2029,"[101, 2000, 5676, 2023, 6580, 2017, 2064, 2131, 2619, 2000, 23088, 1057, 2080, 2115, 11289, 2044, 2017, 3280, 1998, 2404, 2068, 1999, 5250, 9898, 2030, 3649, 2833, 9796, 2015, 2066, 2000, 4521, 1012, 2023, 2097, 5676, 2115, 3043, 4152, 5100, 2046, 1996, 9796, 1998, 3525, 2010, 7367, 3549, 1012, 102]",5,pseudo
2030,"[101, 2748, 2023, 2003, 3599, 2129, 2003, 13332, 2026, 3314, 2004, 2092, 1012, 4067, 2017, 2005, 7680, 6562, 2009, 2039, 1012, 2017, 1005, 2128, 2025, 2894, 6728, 1012, 2074, 2202, 2115, 2051, 102]",5,pseudo
2031,"[101, 1045, 2196, 2435, 20786, 2015, 2000, 2026, 1043, 10343, 1012, 102]",5,pseudo
2032,"[101, 2057, 1005, 2128, 2035, 4176, 1012, 1012, 1012, 102]",2,pseudo
2033,"[101, 2092, 2056, 1012, 1045, 2123, 1005, 1056, 2130, 2228, 2027, 1005, 2128, 1037, 3484, 2021, 2027, 1005, 2128, 1996, 5554, 3484, 1012, 102]",5,pseudo
2034,"[101, 2205, 2116, 4365, 7861, 29147, 2483, 1012, 102]",5,pseudo
2035,"[101, 2017, 2031, 1037, 3382, 2007, 6728, 17710, 2243, 102]",5,pseudo
2036,"[101, 2003, 2488, 2084, 102]",5,pseudo
2037,"[101, 8434, 2005, 1996, 2733, 3637, 1998, 2678, 26393, 1012, 1037, 2204, 4465, 1012, 102]",2,pseudo
2038,"[101, 1045, 2123, 1005, 1056, 3404, 2308, 2040, 4392, 11664, 2135, 2000, 1996, 2391, 1997, 2304, 2075, 2041, 2012, 2035, 1012, 102]",3,pseudo
2039,"[101, 8866, 2009, 5791, 2573, 1012, 1045, 2109, 2000, 3921, 2006, 2026, 2214, 2267, 3721, 2288, 1037, 3232, 3616, 1012, 2043, 1045, 2131, 2006, 2026, 2047, 3721, 1999, 1996, 2991, 1045, 1049, 2183, 2000, 3921, 2153, 102]",5,pseudo
2040,"[101, 11324, 2003, 1996, 4182, 2491, 1045, 1049, 3331, 2055, 1012, 102]",2,pseudo
2041,"[101, 4283, 2005, 12247, 1012, 1045, 2123, 1005, 1056, 2113, 2129, 2000, 2707, 2559, 2503, 1998, 2707, 8295, 2870, 1012, 1045, 2123, 2102, 5223, 2870, 2593, 1012, 1045, 2572, 2074, 27427, 23780, 4765, 2875, 2870, 102]",5,pseudo
2042,"[101, 102]",5,pseudo
2043,"[101, 2023, 2097, 2147, 2307, 2005, 2033, 1012, 4283, 2005, 2023, 102]",5,pseudo
2044,"[101, 9381, 1997, 1996, 5304, 1999, 26486, 2051, 26264, 102]",5,pseudo
2045,"[101, 2987, 1005, 1056, 2614, 2066, 1037, 2911, 1045, 1005, 1040, 2215, 2000, 2022, 2006, 1999, 4363, 2007, 1996, 23323, 1012, 2065, 2017, 1005, 2128, 2119, 3733, 26966, 2111, 1998, 2017, 2123, 1005, 1056, 2066, 2619, 4129, 2017, 2054, 2000, 2079, 1998, 2115, 2061, 2987, 1005, 1056, 2593, 2059, 2008, 2052, 2022, 2019, 2742, 1012, 102]",5,pseudo
2046,"[101, 2010, 2327, 5423, 3084, 2032, 2298, 2066, 1996, 5861, 2818, 1012, 2003, 2008, 1037, 23525, 102]",5,pseudo
2047,"[101, 8840, 2140, 2054, 1037, 2695, 102]",5,pseudo
2048,"[101, 2065, 2017, 2215, 1037, 2208, 2073, 2115, 3112, 2987, 1005, 1056, 11160, 2006, 2115, 7953, 2074, 3422, 1037, 2292, 1005, 1055, 2377, 1012, 6881, 2129, 2208, 8183, 14287, 2891, 2123, 1005, 1056, 17612, 2055, 1053, 2618, 15230, 10231, 1012, 102]",5,pseudo
2049,"[101, 7438, 2068, 2066, 4364, 1012, 102]",5,pseudo
2050,"[101, 2064, 2017, 6592, 2242, 9123, 1998, 4569, 102]",5,pseudo
2051,"[101, 3940, 2039, 4297, 9050, 2007, 2309, 4903, 2140, 102]",5,pseudo
2052,"[101, 2053, 1012, 2017, 2031, 4217, 2115, 2136, 1998, 2008, 2003, 2345, 1012, 102]",5,pseudo
2053,"[101, 1045, 2310, 2657, 2009, 2119, 3971, 1012, 1012, 1012, 2008, 4129, 2068, 2000, 2079, 1060, 2003, 2205, 2172, 2061, 4851, 2068, 2823, 2003, 2204, 2023, 3124, 1999, 2178, 11689, 2288, 2035, 2039, 22994, 2229, 2005, 2725, 2009, 2023, 2126, 2061, 1045, 2699, 2009, 102]",5,pseudo
2054,"[101, 20976, 22953, 24471, 2157, 2033, 1998, 2026, 2190, 2767, 2150, 2814, 2044, 3554, 2169, 2060, 1999, 2029, 1045, 2234, 2041, 2007, 1037, 2304, 3239, 2057, 2145, 4756, 2055, 2009, 2000, 2023, 2154, 2053, 20234, 2030, 2505, 102]",5,pseudo
2055,"[101, 2054, 2065, 1996, 2711, 2064, 2079, 2119, 1012, 2026, 2376, 2003, 1037, 2978, 21746, 2039, 2157, 2085, 2013, 4677, 9422, 1998, 11888, 25416, 25148, 2067, 2043, 1045, 2001, 2019, 26855, 2021, 1045, 2064, 2145, 6170, 1998, 2377, 2428, 2092, 1012, 1045, 1049, 2036, 2893, 3492, 13472, 1012, 102]",3,pseudo
2056,"[101, 2131, 2041, 10916, 1012, 102]",5,pseudo
2057,"[101, 2009, 1055, 2995, 2273, 2024, 2074, 2004, 13109, 4817, 2100, 2004, 2308, 1012, 102]",2,pseudo
2058,"[101, 1045, 5993, 2045, 2003, 3114, 1998, 7961, 1999, 1996, 3160, 2021, 2069, 2065, 2017, 2298, 2012, 2009, 2083, 1996, 2159, 1997, 2619, 2040, 2003, 10597, 5665, 1012, 102]",5,pseudo
2059,"[101, 6616, 2378, 8866, 102]",5,pseudo
2060,"[101, 3272, 2008, 2027, 2064, 2035, 11043, 11581, 4697, 1998, 5630, 2009, 2001, 2035, 2138, 1997, 2070, 5593, 12603, 1012, 102]",2,pseudo
2061,"[101, 1045, 2941, 2187, 29536, 4017, 27005, 2138, 1997, 2023, 2087, 1997, 1996, 2111, 2045, 2024, 2066, 2023, 2055, 8814, 1012, 1045, 2228, 2009, 1005, 1055, 2138, 2061, 2261, 4370, 2045, 2695, 16388, 2008, 2035, 2008, 2003, 2187, 2003, 2216, 2566, 2863, 8193, 7228, 2013, 2417, 23194, 2030, 7917, 2013, 2182, 2058, 3627, 1012, 102]",3,pseudo
2062,"[101, 2065, 2017, 2123, 1005, 1056, 2131, 2041, 2085, 2017, 2024, 2183, 2000, 10083, 2115, 4365, 2166, 1012, 2339, 2079, 2017, 2228, 2023, 2003, 1037, 5870, 3043, 102]",5,pseudo
2063,"[101, 2009, 8440, 1005, 1056, 3236, 2006, 2182, 2593, 1045, 1005, 1049, 1996, 2069, 2028, 2040, 2224, 2009, 102]",5,pseudo
2064,"[101, 14764, 2000, 2026, 3507, 29109, 2015, 2000, 8568, 2023, 3086, 6224, 17219, 5302, 3593, 102]",5,pseudo
2065,"[101, 2008, 2003, 2398, 2091, 1996, 19815, 10458, 2518, 1045, 1005, 2310, 3191, 1999, 1037, 2096, 1045, 1005, 1049, 3492, 2469, 2023, 2003, 2183, 2000, 2022, 1037, 2715, 4761, 2466, 2005, 1005, 4463, 1005, 2017, 3422, 2009, 3363, 2022, 1037, 3185, 1999, 1037, 2261, 2086, 8840, 2140, 102]",5,pseudo
2066,"[101, 4013, 16084, 2098, 1996, 7619, 15453, 7507, 2094, 102]",5,pseudo
2067,"[101, 3819, 2695, 2054, 2015, 2024, 1996, 2190, 2261, 3921, 11746, 2017, 2052, 16755, 2000, 2224, 2076, 2154, 2208, 102]",5,pseudo
2068,"[101, 1055, 11231, 15499, 8840, 2140, 102]",5,pseudo
2069,"[101, 18047, 1012, 102]",2,pseudo
2070,"[101, 1045, 2018, 2450, 2086, 3080, 2084, 2033, 1998, 2178, 2028, 2095, 3080, 1012, 2027, 2119, 2056, 1045, 2001, 2205, 2402, 2005, 2068, 1012, 1045, 2106, 2054, 1045, 2018, 2000, 2079, 1012, 2085, 2027, 3793, 2033, 2008, 4122, 2000, 2156, 2033, 1998, 4933, 15536, 2818, 6947, 2023, 2157, 1012, 102]",3,pseudo
2071,"[101, 2024, 2017, 12489, 1045, 2288, 1996, 6635, 4500, 2013, 1996, 3720, 1012, 4841, 2024, 5627, 2000, 3233, 2039, 2005, 9945, 2130, 2065, 2009, 2965, 3228, 2039, 2769, 102]",3,pseudo
2072,"[101, 1045, 9544, 1037, 2095, 2214, 1005, 1055, 2376, 2138, 2027, 2123, 1005, 1056, 2031, 1996, 24416, 1998, 8740, 2850, 12972, 2664, 1012, 102]",5,pseudo
2073,"[101, 16542, 7984, 11156, 1012, 21029, 3202, 102]",5,pseudo
2074,"[101, 10892, 1996, 2034, 2208, 2003, 2006, 6887, 16429, 2891, 7733, 1005, 4231, 2096, 2500, 2202, 2173, 2006, 7733, 102]",5,pseudo
2075,"[101, 2023, 17704, 4485, 3084, 2033, 2613, 6517, 1012, 5207, 12001, 2130, 12842, 2005, 2023, 1998, 2002, 1005, 1055, 5094, 1037, 2843, 1997, 2402, 2273, 2122, 2420, 102]",3,pseudo
2076,"[101, 1998, 2004, 1037, 3043, 1997, 2755, 2027, 2097, 6524, 6523, 2000, 1037, 3124, 2004, 9200, 2138, 2008, 2052, 19515, 2027, 2729, 2055, 3504, 2012, 2035, 1012, 2738, 2027, 2097, 2360, 2002, 1005, 1055, 17109, 2030, 2070, 4485, 102]",3,pseudo
2077,"[101, 2123, 1005, 1056, 6616, 2007, 2002, 4697, 27698, 10623, 7743, 102]",5,pseudo
2078,"[101, 1998, 2054, 2017, 6083, 102]",5,pseudo
2079,"[101, 2002, 2036, 6753, 9443, 5754, 2075, 1012, 6120, 2033, 7135, 1012, 102]",5,pseudo
2080,"[101, 6622, 2003, 1037, 10311, 2518, 1012, 2065, 6622, 2003, 14352, 2378, 2007, 2033, 1045, 7110, 1005, 1056, 2377, 2378, 1005, 102]",5,pseudo
2081,"[101, 6261, 2015, 1998, 2402, 3529, 3337, 1012, 7486, 2024, 5637, 8038, 2113, 1012, 102]",2,pseudo
2082,"[101, 3272, 1045, 2031, 1037, 2152, 7079, 3105, 1998, 1037, 3376, 6513, 102]",3,pseudo
2083,"[101, 2054, 2079, 2017, 2228, 3303, 2023, 5670, 1999, 7729, 102]",5,pseudo
2084,"[101, 1045, 4687, 2054, 2023, 3124, 6732, 2055, 2108, 1996, 3284, 4297, 2884, 2033, 4168, 102]",5,pseudo
2085,"[101, 2023, 2003, 2026, 3291, 1012, 1045, 1005, 2310, 2333, 2006, 2013, 1996, 2611, 2013, 1996, 3276, 2021, 2025, 2013, 1996, 2087, 6429, 3348, 1045, 1005, 2310, 2412, 2018, 1012, 102]",3,pseudo
2086,"[101, 2045, 1055, 2178, 3124, 2008, 5176, 2515, 2002, 2298, 2367, 2005, 1037, 2611, 2002, 1055, 3116, 1012, 1012, 1012, 1059, 24475, 2111, 102]",3,pseudo
2087,"[101, 1045, 2123, 1005, 1056, 2156, 2129, 2023, 2003, 1037, 2720, 3277, 1012, 3383, 2017, 2071, 3449, 14194, 8524, 2618, 2115, 2245, 2832, 2182, 4728, 2023, 2003, 2498, 2062, 2084, 2821, 2298, 1011, 2178, 2450, 2730, 2014, 2775, 1012, 102]",3,pseudo
2088,"[101, 2339, 2515, 8226, 2031, 1996, 10140, 3367, 2611, 2041, 1997, 2035, 1997, 2068, 2138, 2065, 2017, 2024, 2183, 2017, 2215, 2019, 2065, 2017, 2024, 2183, 2169, 2017, 2064, 8984, 2000, 2074, 5454, 2151, 102]",3,pseudo
2089,"[101, 2054, 1005, 1055, 3308, 2007, 2108, 2039, 12792, 2055, 2009, 1998, 3442, 2039, 5517, 2008, 1005, 1055, 7078, 9951, 102]",5,pseudo
2090,"[101, 2027, 2123, 2102, 9544, 2017, 2027, 2593, 2064, 2102, 2131, 3920, 3057, 2030, 2024, 5845, 9996, 2011, 3920, 3057, 2030, 2031, 2107, 2919, 2208, 2027, 2064, 2102, 2202, 1996, 2599, 2007, 3920, 3057, 1012, 102]",2,pseudo
2091,"[101, 5207, 12001, 1998, 27555, 15419, 3678, 3786, 2017, 2000, 2009, 102]",5,pseudo
2092,"[101, 2021, 5379, 2004, 2000, 2025, 2272, 1997, 1037, 2079, 19140, 2092, 2589, 1012, 1996, 2590, 2391, 2055, 21935, 2007, 1037, 2450, 2003, 2000, 5441, 1996, 2152, 2598, 1012, 2017, 2024, 1037, 2204, 3124, 1037, 3835, 3124, 2074, 2025, 2014, 3124, 1012, 102]",2,pseudo
2093,"[101, 2061, 2017, 2941, 3427, 1996, 3185, 1012, 1045, 2052, 2175, 2005, 1037, 3610, 2781, 2046, 1996, 3058, 27793, 2204, 2005, 2017, 102]",5,pseudo
2094,"[101, 1045, 1005, 1049, 2025, 9104, 2016, 2074, 3432, 21910, 2015, 2006, 2014, 28939, 2030, 2000, 8954, 2014, 2185, 2013, 2032, 1012, 3057, 2031, 3791, 2205, 1061, 1005, 2113, 1012, 1012, 1012, 102]",2,pseudo
2095,"[101, 22555, 3477, 5403, 10603, 2024, 2183, 2091, 2349, 2000, 2489, 7270, 4573, 1012, 1045, 5437, 1037, 2338, 2746, 1012, 102]",5,pseudo
2096,"[101, 1045, 4299, 1045, 2071, 2079, 2023, 1012, 1045, 1005, 1049, 2025, 4452, 1997, 3087, 2566, 7367, 2021, 1045, 2031, 6659, 4632, 3283, 24342, 16429, 2594, 8030, 2008, 2024, 6882, 2043, 1045, 1005, 1049, 1999, 2270, 1012, 2023, 8509, 2033, 1999, 5600, 5549, 1012, 102]",5,pseudo
2097,"[101, 15068, 2818, 2008, 2015, 5931, 2158, 1012, 102]",5,pseudo
2098,"[101, 17710, 3489, 3489, 1012, 102]",5,pseudo
2099,"[101, 2196, 3921, 1037, 2611, 2013, 2369, 2087, 2065, 1996, 2051, 2017, 1005, 2222, 2707, 2571, 2014, 1998, 2009, 1005, 1055, 17109, 2004, 6616, 1012, 2065, 2017, 2428, 2442, 3921, 2014, 2175, 2627, 2014, 1998, 3046, 2000, 2031, 3239, 3967, 2059, 2735, 2105, 102]",3,pseudo
2100,"[101, 5378, 1037, 2611, 1037, 4392, 2004, 2115, 3098, 2693, 2788, 2025, 1996, 2157, 2693, 1012, 1045, 2123, 1005, 1056, 2113, 2339, 2016, 2921, 2559, 2012, 2017, 2074, 2245, 1045, 1005, 1040, 5466, 2023, 2041, 2045, 1012, 102]",2,pseudo
2101,"[101, 6057, 2801, 2174, 1996, 11268, 2453, 3335, 2009, 2205, 102]",5,pseudo
2102,"[101, 1045, 2113, 2157, 2021, 3071, 1997, 2216, 11265, 2100, 2360, 2545, 2069, 2582, 16481, 23092, 2695, 102]",5,pseudo
2103,"[101, 2134, 1005, 1056, 3191, 2009, 1012, 2054, 2106, 2009, 2360, 102]",5,pseudo
2104,"[101, 3599, 1012, 1045, 2064, 5247, 2051, 2488, 2075, 2870, 2084, 3066, 2007, 2023, 4485, 102]",3,pseudo
2105,"[101, 2009, 2499, 2005, 2026, 2011, 2652, 3742, 3466, 2802, 1037, 25723, 11247, 1998, 3666, 2694, 3065, 2066, 2543, 14151, 3422, 15281, 2004, 2265, 2003, 2146, 3262, 2074, 2022, 9657, 1998, 18381, 5681, 2021, 2123, 1005, 1056, 2079, 2009, 7887, 2004, 2009, 4152, 15703, 102]",3,pseudo
2106,"[101, 3398, 8909, 2243, 1045, 3246, 2023, 3124, 3475, 1005, 1056, 3809, 1012, 2065, 2009, 2003, 2059, 2009, 1005, 1055, 2428, 2074, 17203, 1012, 102]",3,pseudo
2107,"[101, 2515, 2009, 13225, 1037, 3558, 9075, 2003, 2009, 2062, 2590, 2040, 2017, 2024, 5777, 2007, 2339, 2017, 2024, 5777, 2007, 2068, 2030, 2242, 2842, 2043, 2017, 5454, 2000, 3637, 2007, 2619, 102]",5,pseudo
2108,"[101, 2339, 2052, 2017, 2360, 2008, 102]",5,pseudo
2109,"[101, 1045, 2113, 2195, 2273, 2040, 2439, 2037, 26970, 2000, 3080, 2308, 2043, 2027, 2020, 2402, 2021, 2627, 9047, 15010, 1012, 3904, 1997, 2068, 2514, 2066, 2027, 2020, 15504, 1012, 3262, 2027, 2514, 15531, 1012, 102]",2,pseudo
2110,"[101, 2004, 2027, 2360, 4071, 3475, 1005, 1056, 2489, 102]",5,pseudo
2111,"[101, 2035, 2017, 2106, 2001, 4687, 2065, 1045, 2001, 8239, 2008, 3124, 2061, 1045, 2018, 2053, 3601, 2021, 2000, 6616, 2032, 102]",5,pseudo
2112,"[101, 3599, 2023, 2003, 2308, 2005, 2017, 1037, 3066, 24733, 15488, 2232, 102]",3,pseudo
2113,"[101, 1045, 1005, 1049, 2025, 1999, 16913, 7507, 2102, 2157, 2085, 1998, 2180, 1005, 1056, 2022, 2005, 1037, 2096, 2664, 1012, 16913, 21197, 2003, 2008, 2126, 1011, 1011, 1011, 1011, 2156, 2054, 16913, 5493, 2009, 1998, 5136, 4851, 2068, 1012, 102]",5,pseudo
2114,"[101, 2009, 2089, 2074, 2022, 26572, 7446, 2015, 2437, 5005, 2021, 1996, 5005, 2038, 1037, 4471, 102]",5,pseudo
2115,"[101, 2831, 2055, 2054, 11721, 4103, 2279, 2003, 1996, 2069, 5724, 102]",5,pseudo
2116,"[101, 2004, 1999, 2292, 2009, 2175, 2061, 2016, 21439, 2033, 29300, 102]",3,pseudo
2117,"[101, 2017, 2020, 1998, 2115, 2063, 2437, 2122, 2273, 2514, 27565, 2100, 1998, 20877, 3436, 11704, 16137, 10841, 22153, 3723, 1012, 2450, 2079, 2025, 2342, 2273, 2000, 4047, 3209, 1012, 102]",2,pseudo
2118,"[101, 2129, 1996, 6616, 2003, 2009, 1037, 2158, 1005, 1055, 2157, 2000, 5454, 2000, 3013, 2125, 4109, 1997, 2010, 2336, 1005, 1055, 4230, 102]",3,pseudo
2119,"[101, 2054, 2515, 2023, 2031, 2000, 2079, 2007, 2273, 1055, 2916, 102]",5,pseudo
2120,"[101, 2065, 2505, 2057, 7499, 2529, 3267, 1012, 1998, 1045, 1005, 1049, 2019, 3424, 1011, 17489, 2923, 1012, 1045, 2903, 2035, 3471, 2064, 2022, 3202, 13332, 2083, 11193, 2000, 5589, 1999, 1996, 2208, 1012, 2369, 2296, 17328, 2003, 1037, 2269, 2040, 2074, 2018, 2000, 2131, 4201, 1012, 102]",3,pseudo
2121,"[101, 2773, 1012, 4283, 2005, 1996, 2393, 2567, 1012, 9120, 2009, 102]",5,pseudo
2122,"[101, 9616, 2008, 2015, 2524, 2021, 3849, 2017, 2024, 2725, 7929, 1012, 1045, 2323, 2131, 2046, 2358, 19419, 2964, 1012, 102]",5,pseudo
2123,"[101, 2005, 6013, 2003, 2045, 2151, 2173, 2017, 1005, 1040, 2066, 2000, 2175, 2000, 2077, 2017, 2681, 2026, 2406, 4916, 2833, 2003, 2006, 1996, 2126, 1045, 1005, 21021, 2022, 1037, 2488, 7452, 2084, 3057, 2017, 6865, 2041, 2006, 1996, 5353, 102]",2,pseudo
2124,"[101, 2339, 2061, 4997, 2026, 12043, 2023, 2003, 1996, 3308, 2173, 2005, 2023, 2785, 1997, 5248, 1012, 2298, 2105, 2017, 1998, 2228, 2077, 2017, 2191, 7928, 2066, 2122, 102]",5,pseudo
2125,"[101, 2123, 1005, 1056, 4013, 16748, 3686, 102]",5,pseudo
2126,"[101, 15068, 2818, 1012, 2131, 9436, 1997, 2014, 2954, 2005, 2431, 1997, 2673, 1012, 4283, 2005, 6631, 2115, 2466, 1012, 2023, 4240, 2004, 2019, 4874, 10800, 2005, 1996, 2717, 1997, 2149, 1997, 2054, 2025, 2000, 2079, 1012, 2190, 1997, 6735, 1998, 2562, 2149, 7172, 2006, 2115, 5082, 1012, 2016, 4165, 2066, 2019, 7078, 6659, 2711, 1012, 102]",3,pseudo
2127,"[101, 2748, 2909, 102]",5,pseudo
2128,"[101, 1011, 1011, 1996, 2087, 2590, 3277, 1012, 102]",5,pseudo
2129,"[101, 6160, 2067, 3109, 29109, 2129, 1055, 1996, 1043, 2546, 102]",5,pseudo
2130,"[101, 3737, 2695, 1012, 102]",5,pseudo
2131,"[101, 2017, 2812, 18770, 1012, 102]",5,pseudo
2132,"[101, 2009, 1005, 1055, 3835, 2008, 2027, 3718, 2017, 3202, 1012, 2031, 2027, 2170, 2144, 102]",5,pseudo
2133,"[101, 2021, 2002, 2038, 1996, 2157, 21209, 1012, 17704, 2066, 1037, 11843, 20209, 22854, 6638, 1012, 2010, 2303, 2653, 1998, 2010, 3504, 2097, 2191, 2087, 2111, 5136, 2032, 4004, 1012, 2065, 2002, 2003, 2641, 2000, 2031, 23368, 2111, 2059, 1037, 2204, 3815, 1997, 2887, 2111, 2024, 23368, 2205, 1012, 102]",3,pseudo
2134,"[101, 2113, 2030, 3246, 102]",5,pseudo
2135,"[101, 15624, 2017, 1005, 2128, 2157, 1012, 2057, 2106, 2131, 1996, 6635, 2168, 2742, 2077, 1012, 1045, 3342, 2009, 2138, 2026, 6898, 1998, 1045, 4703, 8257, 2055, 2183, 2000, 3000, 1012, 102]",5,pseudo
2136,"[101, 2123, 1005, 1056, 4604, 13675, 2075, 2100, 7385, 6981, 2000, 2308, 2040, 15454, 2017, 2066, 2151, 1997, 2149, 2031, 2412, 2288, 1037, 2450, 2193, 1012, 3531, 2425, 2033, 1045, 1005, 1049, 2025, 1996, 2069, 2008, 8440, 1005, 1056, 1012, 102]",2,pseudo
2137,"[101, 11047, 2546, 102]",5,pseudo
2138,"[101, 1045, 5993, 2037, 2126, 1997, 2166, 3475, 1005, 1056, 1999, 1996, 4602, 16902, 2000, 1037, 2375, 11113, 28173, 3070, 6926, 2021, 2216, 2040, 2123, 1005, 1056, 2131, 3236, 1012, 1012, 1012, 102]",5,pseudo
2139,"[101, 8307, 2228, 1997, 1996, 3009, 14073, 2795, 102]",5,pseudo
2140,"[101, 20976, 2204, 2559, 2227, 2003, 2126, 2488, 1012, 2130, 4485, 4253, 2298, 2204, 2065, 2017, 1005, 2128, 5549, 8609, 2135, 2990, 2098, 1012, 1045, 2113, 1037, 2261, 4364, 2040, 4929, 26927, 5666, 12197, 1998, 11281, 4253, 1998, 2145, 2123, 1005, 1056, 2298, 2004, 2204, 2004, 2019, 2779, 2990, 2098, 3124, 1999, 1037, 1056, 1011, 3797, 1012, 102]",3,pseudo
2141,"[101, 8840, 2140, 2003, 2009, 2019, 5025, 3038, 1045, 2572, 2074, 8025, 2055, 1996, 3038, 102]",5,pseudo
2142,"[101, 1045, 2074, 2064, 1005, 1056, 3305, 2129, 2027, 2123, 1005, 1056, 2156, 1996, 16834, 25787, 3314, 1059, 20302, 1012, 2031, 3904, 1997, 2068, 2042, 9530, 16643, 17585, 2094, 1998, 2579, 1037, 2502, 9145, 4485, 102]",5,pseudo
2143,"[101, 2204, 2391, 1012, 1045, 3984, 2026, 3921, 2001, 2008, 1045, 2123, 1005, 1056, 2729, 1999, 1037, 6298, 3168, 2021, 2017, 1005, 2128, 2157, 2016, 2074, 4122, 2033, 2000, 2729, 1999, 2236, 2339, 2987, 2102, 2023, 4689, 2711, 2693, 2006, 102]",3,pseudo
2144,"[101, 2823, 1045, 2228, 1996, 2088, 2052, 2022, 1037, 2172, 2488, 2173, 2065, 2296, 4297, 2884, 2006, 1996, 4774, 2052, 2074, 2131, 2362, 2005, 2019, 11564, 23289, 1999, 1996, 22097, 2015, 14185, 1012, 2021, 2059, 2073, 2052, 2057, 2424, 2107, 4024, 102]",5,pseudo
2145,"[101, 1012, 1012, 1012, 1998, 2027, 2288, 1037, 2919, 3066, 1012, 102]",5,pseudo
2146,"[101, 2017, 9587, 2290, 2033, 2011, 2019, 4960, 1046, 10258, 102]",5,pseudo
2147,"[101, 2092, 2589, 1998, 2036, 2092, 2589, 2005, 8550, 7023, 1012, 9921, 1998, 14873, 2085, 1012, 102]",5,pseudo
2148,"[101, 2092, 2009, 2145, 2515, 27793, 102]",5,pseudo
2149,"[101, 4283, 2097, 2507, 2009, 1037, 3046, 102]",5,pseudo
2150,"[101, 2009, 2003, 2025, 2008, 2027, 2272, 2408, 2004, 18917, 1012, 2009, 2003, 2008, 2027, 2024, 18917, 2011, 6210, 1012, 102]",2,pseudo
2151,"[101, 2076, 2026, 18946, 1045, 2228, 1045, 7771, 2007, 2105, 1011, 2308, 1012, 10047, 2085, 1998, 1045, 1005, 2310, 7771, 2007, 20649, 2144, 1045, 2357, 1012, 2023, 6040, 19237, 1012, 102]",2,pseudo
2152,"[101, 1045, 2228, 2308, 1998, 2273, 2024, 2119, 2383, 2062, 3348, 2074, 2349, 2000, 2129, 3733, 1996, 4274, 2038, 2081, 2009, 2000, 2424, 5826, 1012, 22537, 2000, 1996, 3452, 2391, 2021, 1045, 1040, 2360, 2308, 2024, 2383, 2062, 3348, 2074, 2008, 2273, 2024, 2205, 102]",2,pseudo
2153,"[101, 6197, 1997, 3112, 2138, 2017, 2288, 2496, 2030, 6197, 1997, 3112, 1999, 1996, 3168, 1997, 6197, 1997, 5246, 2007, 1037, 3407, 4566, 1998, 3510, 2004, 1996, 7209, 3112, 102]",2,pseudo
2154,"[101, 11633, 102]",5,pseudo
2155,"[101, 4283, 2008, 1055, 2204, 3241, 1012, 2009, 1055, 2035, 25628, 2833, 1998, 2016, 1055, 1037, 2307, 5660, 2061, 2008, 2003, 23421, 1012, 102]",2,pseudo
2156,"[101, 1996, 4632, 12502, 4630, 2087, 3497, 2097, 2196, 4839, 1998, 1996, 20445, 12645, 3310, 1999, 2043, 2017, 5987, 2308, 2000, 2079, 2477, 2027, 2079, 2025, 2215, 2000, 4496, 2031, 2019, 14987, 2000, 1012, 5071, 2135, 2115, 2729, 2055, 20445, 12645, 1012, 102]",2,pseudo
2157,"[101, 25269, 9910, 4402, 4402, 4402, 4762, 102]",5,pseudo
2158,"[101, 1045, 1005, 1049, 2941, 2428, 3407, 2008, 6090, 3366, 2595, 8787, 2150, 1037, 2518, 2085, 2035, 1996, 2111, 2040, 2109, 2000, 2360, 2027, 2020, 22437, 2005, 3086, 2655, 3209, 6090, 3366, 2595, 8787, 2061, 2026, 4767, 2941, 5683, 9398, 102]",5,pseudo
