,tokenized_text,label,split
7769,"[101, 1996, 2518, 1045, 5770, 3064, 2013, 2087, 1999, 3408, 1997, 2775, 6905, 7233, 2001, 2975, 2188, 1012, 2178, 2518, 2008, 3271, 2033, 2001, 2172, 2101, 4975, 1037, 6540, 14449, 2007, 1037, 2204, 3404, 13966, 6687, 3275, 1012, 102]",0,pseudo
7770,"[101, 2009, 1005, 1055, 2025, 2008, 2112, 2049, 1996, 2112, 2073, 2002, 1005, 1055, 2183, 2000, 24680, 2175, 2046, 3097, 3032, 1998, 4298, 9040, 1037, 9129, 1997, 3763, 2050, 2308, 2138, 2027, 1005, 2128, 5064, 4942, 27876, 2029, 2003, 2119, 16939, 1998, 11757, 4895, 16344, 5657, 102]",0,pseudo
7771,"[101, 3398, 7910, 4364, 2031, 2000, 2147, 2041, 2005, 2061, 2170, 15401, 1012, 2308, 2064, 2031, 6081, 5970, 102]",1,pseudo
7772,"[101, 6300, 2050, 5791, 1012, 1045, 2001, 2074, 2012, 9957, 1050, 10501, 1055, 1998, 1996, 2168, 2518, 3047, 1012, 3061, 2041, 2009, 3145, 1012, 102]",0,pseudo
7773,"[101, 3984, 2017, 3363, 4638, 20587, 8909, 2279, 2051, 2157, 102]",0,pseudo
7774,"[101, 1045, 2812, 2079, 2017, 1012, 1012, 1012, 5490, 20023, 3215, 2000, 2131, 1037, 3553, 2298, 4912, 2000, 2202, 2019, 16388, 2013, 1996, 12626, 2389, 6939, 2065, 2061, 2059, 2027, 2089, 2025, 2022, 3308, 1012, 1055, 102]",0,pseudo
7775,"[101, 2061, 2005, 18856, 8486, 10803, 2128, 1011, 3752, 2673, 2017, 1005, 2128, 2157, 1012, 2012, 1996, 2051, 1045, 7034, 1045, 2018, 2042, 8300, 2005, 1011, 2070, 1011, 5976, 2847, 2061, 1045, 2347, 1005, 1056, 2012, 6528, 6024, 1012, 2021, 2017, 1005, 2128, 2157, 2006, 2054, 2002, 3214, 1012, 102]",0,pseudo
7776,"[101, 1045, 2066, 2129, 1045, 2039, 22994, 2098, 2017, 10739, 2033, 2021, 1045, 2131, 2091, 22994, 2229, 1012, 102]",0,pseudo
7777,"[101, 2064, 1005, 1056, 3288, 3920, 2336, 9504, 1997, 2493, 2000, 1996, 2724, 1012, 2025, 3071, 2038, 2775, 16302, 7047, 2076, 1996, 2154, 1012, 102]",0,pseudo
7778,"[101, 12077, 2004, 6616, 12043, 1045, 1049, 3374, 1012, 1045, 3246, 2166, 2003, 2488, 2005, 2035, 1997, 2149, 1999, 1996, 25115, 102]",0,pseudo
7779,"[101, 2021, 2023, 2003, 1996, 9273, 3388, 2008, 2003, 4786, 2009, 1012, 2002, 2097, 2196, 2031, 7965, 3112, 2007, 2308, 3241, 2066, 2023, 1012, 102]",0,pseudo
7780,"[101, 2092, 2059, 2008, 2003, 2054, 2009, 2003, 2987, 1056, 11829, 2033, 2172, 2021, 2130, 2145, 2053, 2062, 19413, 2005, 2033, 1012, 102]",0,pseudo
7781,"[101, 2092, 2017, 2064, 2022, 2033, 1012, 2460, 2053, 4853, 9200, 2004, 3109, 1998, 2673, 21972, 2007, 1037, 12702, 19085, 102]",0,pseudo
7782,"[101, 4202, 26760, 10128, 2102, 25933, 2006, 2070, 2504, 2079, 2017, 2412, 2514, 2066, 2784, 1011, 2091, 2503, 2017, 2428, 2106, 4299, 2017, 2020, 6248, 1999, 2793, 2007, 29270, 1998, 5035, 1999, 2008, 2678, 102]",0,pseudo
7783,"[101, 2023, 11967, 3047, 2000, 2033, 2320, 2009, 2001, 3835, 2108, 1037, 2711, 102]",0,pseudo
7784,"[101, 2054, 2065, 2027, 2391, 2091, 102]",0,pseudo
7785,"[101, 2216, 2024, 2070, 3492, 11754, 10238, 6195, 1996, 24552, 3446, 2001, 1999, 2672, 2175, 2067, 2000, 1996, 2304, 11629, 1998, 1999, 2097, 2022, 4100, 8321, 102]",0,pseudo
7786,"[101, 2065, 1037, 1054, 17523, 2015, 2033, 2005, 2026, 8466, 1999, 2060, 4942, 2015, 1045, 4175, 2009, 2004, 1037, 13301, 102]",0,pseudo
7787,"[101, 2111, 2123, 1005, 1056, 2066, 2000, 2022, 6966, 2008, 2027, 2064, 1005, 1056, 10768, 24788, 4697, 4004, 2308, 2302, 2383, 4124, 2040, 2298, 4004, 1045, 3984, 1012, 102]",0,pseudo
7788,"[101, 2017, 2158, 2025, 2031, 2179, 2068, 8702, 2021, 5525, 1996, 2308, 2106, 2030, 2842, 2009, 2876, 1005, 1056, 2031, 3047, 1012, 102]",0,pseudo
7789,"[101, 1045, 1005, 1049, 2200, 21877, 18719, 23738, 2594, 2043, 2009, 3310, 2000, 2256, 2512, 1011, 25953, 3226, 1012, 102]",0,pseudo
7790,"[101, 2893, 2115, 7408, 1011, 9883, 3480, 2003, 2025, 6101, 102]",0,pseudo
7791,"[101, 4931, 2065, 1996, 10293, 2987, 1005, 1056, 2191, 3168, 2005, 2017, 2011, 2035, 2965, 3477, 2009, 2053, 2568, 1012, 102]",0,pseudo
7792,"[101, 1045, 1005, 1049, 2025, 2066, 2060, 4364, 1045, 1005, 1049, 1037, 3835, 3124, 102]",0,pseudo
7793,"[101, 2009, 3504, 2000, 2033, 2066, 1996, 3898, 2038, 2042, 8983, 2098, 1012, 2061, 2763, 2025, 1012, 102]",0,pseudo
7794,"[101, 17012, 2308, 2035, 3788, 2105, 3038, 2054, 2027, 2428, 2359, 2052, 2025, 2203, 2092, 2005, 2068, 1012, 102]",1,pseudo
7795,"[101, 1997, 2607, 2017, 1005, 2128, 4310, 1998, 4406, 2060, 2308, 1012, 2065, 2002, 5411, 2017, 2010, 6180, 2052, 2022, 2054, 5222, 2017, 2058, 1012, 102]",0,pseudo
7796,"[101, 2049, 2589, 2011, 2640, 1012, 102]",0,pseudo
7797,"[101, 2119, 2122, 7928, 4025, 2000, 2110, 2008, 2009, 1005, 1055, 1996, 2611, 1005, 1055, 6346, 2009, 2003, 1012, 4821, 2017, 2024, 2025, 3625, 2005, 1996, 4506, 1997, 2060, 2111, 1012, 2203, 1997, 2466, 1012, 102]",0,pseudo
7798,"[101, 2028, 3114, 1045, 1005, 1049, 2572, 5638, 24879, 2003, 2008, 1045, 1005, 2310, 2525, 22843, 1037, 9129, 1997, 1055, 1998, 1055, 1012, 2036, 1045, 1005, 1049, 3631, 14777, 1998, 2046, 6728, 3695, 9821, 2029, 2896, 2026, 3348, 3298, 1012, 1045, 3422, 22555, 2066, 2320, 1037, 2733, 1012, 102]",0,pseudo
7799,"[101, 3398, 1012, 2672, 2016, 3791, 2000, 2131, 2062, 6625, 2007, 2017, 1012, 2065, 2016, 4122, 2000, 6865, 2041, 2007, 2017, 1998, 7906, 2006, 2437, 3488, 1998, 2183, 2247, 2007, 1996, 3488, 2017, 2191, 2059, 2008, 1005, 1055, 1037, 2204, 3696, 1012, 102]",0,pseudo
7800,"[101, 1045, 2228, 2009, 1005, 1055, 2074, 1037, 2126, 2005, 2111, 2000, 2514, 2590, 1012, 1045, 2812, 2065, 2027, 2064, 1005, 1056, 10782, 25763, 2083, 5848, 2054, 2842, 2003, 2045, 2000, 2175, 2006, 102]",0,pseudo
7801,"[101, 1045, 21090, 2008, 1996, 1011, 3204, 2079, 2053, 3308, 2558, 12033, 2000, 3071, 1012, 2672, 2043, 1045, 2001, 3920, 1012, 2085, 2008, 1045, 1005, 1049, 3080, 12323, 2094, 5204, 5281, 4372, 7138, 6675, 1045, 2572, 11325, 2135, 2006, 1996, 19052, 2005, 2477, 2008, 1045, 2113, 2097, 5587, 2039, 2000, 3066, 27623, 2101, 1012, 102]",0,pseudo
7802,"[101, 2023, 8239, 18667, 1999, 2637, 8239, 7743, 2229, 5667, 1012, 5160, 2039, 1998, 8239, 10142, 9040, 2014, 4632, 5667, 9790, 1996, 4485, 24955, 2014, 2005, 2667, 2000, 10083, 2115, 2166, 102]",1,pseudo
7803,"[101, 20185, 2036, 7166, 2000, 2022, 20870, 28239, 3020, 2084, 3991, 5300, 1012, 102]",0,pseudo
7804,"[101, 2065, 2115, 2767, 2409, 2017, 2129, 2002, 2515, 2630, 8197, 3363, 1011, 4933, 1012, 1012, 1012, 1998, 2017, 2323, 2079, 2205, 2059, 2017, 1005, 1040, 2022, 4699, 2000, 2963, 1998, 4553, 102]",0,pseudo
7805,"[101, 17012, 1012, 1012, 1012, 102]",0,pseudo
7806,"[101, 8038, 4757, 2015, 10861, 12129, 2096, 2027, 28618, 2037, 2398, 2066, 6638, 13945, 102]",0,pseudo
7807,"[101, 2008, 1005, 1055, 8239, 7632, 8017, 3560, 1012, 5236, 17219, 1012, 102]",1,pseudo
7808,"[101, 1045, 1005, 2310, 2056, 2023, 2077, 2054, 2087, 4297, 9050, 2941, 3768, 2003, 4424, 11737, 2953, 21850, 6491, 2738, 2084, 2236, 9396, 1012, 2045, 2024, 2200, 2261, 4297, 9050, 2007, 14818, 5344, 2065, 2017, 2298, 2012, 4190, 4183, 4297, 9050, 2087, 1997, 2068, 2031, 10930, 5344, 2130, 2043, 2027, 2024, 2627, 1012, 102]",0,pseudo
7809,"[101, 2317, 5000, 102]",0,pseudo
7810,"[101, 1045, 2293, 2043, 2308, 20118, 8630, 2033, 17612, 2055, 2025, 2108, 2583, 2000, 3789, 4693, 3283, 2021, 2123, 1005, 1056, 8572, 2000, 2941, 3789, 3426, 1045, 2123, 1005, 1056, 2729, 2055, 4331, 2009, 1005, 1055, 2025, 2026, 2518, 1998, 2009, 2987, 1005, 1056, 2689, 2505, 4312, 102]",0,pseudo
7811,"[101, 2066, 2008, 8257, 2013, 1996, 2467, 11559, 3364, 2040, 2001, 2066, 2027, 3477, 2017, 1037, 2454, 6363, 1998, 23911, 2017, 1037, 4568, 3167, 10365, 1012, 1045, 2123, 2102, 2113, 2339, 3071, 2987, 2102, 2079, 2009, 8840, 2140, 102]",0,pseudo
7812,"[101, 10930, 1047, 23644, 2615, 9361, 1999, 1012, 1045, 1005, 2222, 2022, 5938, 1996, 5353, 1999, 2026, 2160, 2007, 4303, 1998, 3645, 2330, 1012, 3684, 16535, 19237, 2138, 2017, 2064, 1005, 1056, 2175, 2648, 2302, 3773, 7916, 1042, 9314, 17219, 2015, 2035, 2058, 1996, 2173, 1012, 102]",1,pseudo
7813,"[101, 4291, 4290, 2111, 2024, 6881, 2027, 2228, 2027, 1005, 2128, 2488, 2084, 8240, 2822, 2111, 2021, 2037, 2779, 4578, 2003, 2066, 1005, 102]",0,pseudo
7814,"[101, 2017, 3478, 2000, 2202, 6349, 1012, 3057, 2024, 11771, 1012, 2017, 2031, 2000, 2933, 1998, 22149, 2673, 1012, 102]",1,pseudo
7815,"[101, 2027, 1005, 2128, 2119, 2460, 2021, 2027, 2444, 2048, 6135, 2367, 8484, 1012, 2012, 2119, 7535, 2308, 15454, 2017, 6880, 2021, 2012, 1005, 2017, 2064, 5399, 4047, 4426, 1998, 4929, 19406, 1012, 102]",1,pseudo
7816,"[101, 6616, 1037, 2611, 2007, 2659, 2969, 19593, 2021, 2123, 1005, 1056, 3058, 2028, 1012, 102]",0,pseudo
7817,"[101, 2672, 1045, 4033, 1005, 1056, 2787, 2664, 5048, 2100, 5861, 102]",0,pseudo
7818,"[101, 2026, 18328, 2763, 2052, 1005, 2310, 4265, 2625, 2013, 1996, 15478, 12991, 13874, 2065, 2002, 2134, 1005, 1056, 2681, 1037, 15304, 5437, 7249, 2002, 1005, 1040, 2042, 1012, 102]",0,pseudo
7819,"[101, 6167, 2252, 102]",0,pseudo
7820,"[101, 2061, 2172, 5223, 1999, 1996, 2516, 2295, 1012, 1012, 1012, 2007, 2293, 2013, 11047, 3995, 2860, 102]",0,pseudo
7821,"[101, 2009, 1005, 1055, 2138, 2009, 19345, 2965, 1037, 4942, 28600, 2319, 3532, 3737, 4962, 2158, 6732, 2002, 2038, 1037, 3382, 2007, 2115, 4962, 1005, 1055, 2029, 2002, 2515, 2087, 1997, 1996, 2051, 3504, 18900, 2818, 3574, 6737, 2024, 2074, 2004, 2919, 2061, 1997, 2607, 2009, 10255, 1042, 17086, 11865, 6562, 2007, 4963, 102]",1,pseudo
7822,"[101, 4283, 2005, 14120, 2079, 2017, 2031, 2505, 2017, 2228, 2308, 2323, 2113, 2055, 1996, 4297, 2884, 2451, 2505, 2017, 1005, 2310, 2359, 2000, 2425, 2308, 102]",0,pseudo
7823,"[101, 2417, 23194, 2003, 9139, 2218, 102]",0,pseudo
7824,"[101, 2024, 2017, 1048, 2863, 2080, 102]",0,pseudo
7825,"[101, 2123, 1005, 1056, 2412, 2655, 2153, 2065, 2017, 2123, 1005, 1056, 2131, 1037, 2655, 2067, 1012, 2008, 1005, 1055, 10262, 2017, 2681, 1037, 4471, 2029, 2017, 2763, 2323, 2000, 4468, 2383, 2000, 2655, 2153, 1998, 4025, 5245, 2100, 1012, 102]",0,pseudo
7826,"[101, 3398, 2672, 2021, 1045, 2123, 1056, 2228, 2008, 1055, 2054, 2016, 1055, 1999, 7512, 4892, 3071, 2003, 5204, 1997, 2008, 3891, 102]",0,pseudo
7827,"[101, 2017, 2342, 26264, 2000, 2131, 2009, 102]",0,pseudo
7828,"[101, 2017, 2196, 4342, 2000, 2022, 3144, 9318, 2061, 1012, 1012, 1012, 102]",0,pseudo
7829,"[101, 3294, 1012, 102]",0,pseudo
7830,"[101, 1037, 2158, 1005, 1055, 10657, 2079, 2054, 1037, 2450, 1005, 1055, 10657, 2079, 1012, 1012, 1012, 2672, 102]",0,pseudo
7831,"[101, 2001, 2025, 1996, 8016, 2008, 2016, 10749, 2205, 2172, 4157, 8840, 2140, 102]",0,pseudo
7832,"[101, 3198, 3419, 25866, 14270, 1012, 1045, 2228, 2017, 2052, 5770, 6551, 2013, 5962, 2000, 2070, 25866, 14270, 2065, 2017, 2018, 2000, 3198, 2023, 3160, 1012, 102]",0,pseudo
7833,"[101, 2065, 2035, 2017, 2729, 2003, 2055, 2003, 2129, 2172, 2147, 2017, 1005, 2128, 2725, 5443, 2129, 2172, 2147, 2115, 4256, 2003, 2725, 2016, 2134, 1005, 1056, 2130, 2360, 2008, 1012, 2016, 6719, 2056, 2016, 2052, 2031, 2062, 2147, 2000, 2079, 2065, 2016, 2018, 2336, 1998, 1037, 3129, 1012, 102]",0,pseudo
7834,"[101, 2057, 2444, 1999, 1037, 3313, 3115, 15912, 2088, 2054, 2017, 5987, 7499, 1996, 12731, 10603, 2008, 2292, 2308, 2448, 1996, 9661, 1012, 102]",0,pseudo
7835,"[101, 1045, 2052, 16755, 2025, 3666, 1037, 3185, 2006, 1996, 2034, 3058, 1012, 102]",0,pseudo
7836,"[101, 15501, 23644, 23644, 1012, 1012, 1012, 1012, 1012, 2071, 2022, 1045, 3246, 2017, 3191, 2008, 1999, 11829, 16291, 1005, 1055, 2376, 1012, 102]",0,pseudo
7837,"[101, 23245, 6823, 1012, 102]",0,pseudo
7838,"[101, 4384, 1996, 2168, 1012, 3287, 2013, 2047, 2259, 1012, 102]",0,pseudo
7839,"[101, 4151, 10231, 2023, 12043, 2323, 4339, 1037, 2338, 102]",0,pseudo
7840,"[101, 6289, 2050, 2061, 2059, 2028, 1997, 1996, 3314, 2003, 2763, 2115, 4539, 4989, 1012, 2017, 4060, 3057, 2000, 3921, 2043, 2009, 1005, 1055, 4297, 2239, 8159, 11638, 2005, 2068, 1012, 1045, 2031, 2908, 2006, 7107, 5246, 2013, 3147, 8107, 1998, 2009, 2001, 2053, 3291, 1012, 2057, 5112, 2041, 2005, 2055, 2847, 102]",0,pseudo
7841,"[101, 2016, 1055, 4487, 18965, 3300, 4783, 18117, 2025, 4297, 9050, 102]",0,pseudo
7842,"[101, 7374, 2011, 3752, 2129, 2000, 2543, 2115, 2564, 102]",0,pseudo
7843,"[101, 7782, 2693, 6557, 1012, 1012, 1012, 102]",0,pseudo
7844,"[101, 2008, 2001, 2019, 2058, 16416, 7542, 2000, 2010, 3105, 3749, 1012, 2619, 5851, 2007, 2037, 16137, 10841, 22153, 3723, 2876, 1005, 1056, 11576, 2041, 2066, 2008, 1012, 1045, 7714, 2052, 2031, 2074, 4191, 1998, 2056, 2053, 4067, 2017, 1012, 102]",0,pseudo
7845,"[101, 4931, 2054, 2039, 1045, 1005, 1049, 2893, 3858, 2085, 1048, 2213, 7011, 2080, 102]",0,pseudo
7846,"[101, 2009, 2003, 102]",0,pseudo
7847,"[101, 12043, 2115, 1037, 3671, 2529, 1012, 2008, 2015, 6719, 2129, 3071, 2003, 2043, 2027, 2031, 1037, 10188, 1012, 102]",0,pseudo
7848,"[101, 2092, 1045, 2228, 3793, 2075, 2005, 12708, 2003, 1037, 9398, 2126, 2000, 2175, 2055, 2115, 2208, 2021, 6684, 1996, 3585, 3627, 2049, 20401, 2191, 2009, 2041, 2000, 2022, 1012, 2070, 8146, 2655, 2005, 3793, 2075, 2000, 2907, 3037, 1998, 2065, 2017, 2113, 2129, 2009, 1055, 2521, 2013, 29172, 1012, 102]",0,pseudo
7849,"[101, 3398, 2566, 8239, 2154, 102]",0,pseudo
7850,"[101, 2065, 2017, 2228, 1045, 1005, 1049, 2019, 12943, 16523, 2080, 2017, 1005, 2128, 6171, 13534, 1012, 1045, 2074, 2079, 2025, 2903, 1999, 11809, 14636, 1012, 102]",0,pseudo
7851,"[101, 2821, 2026, 3096, 2003, 4485, 2205, 1012, 2061, 2116, 8239, 18499, 2229, 1998, 4485, 1012, 102]",0,pseudo
7852,"[101, 2065, 2017, 2024, 6069, 2202, 5850, 1999, 2267, 2191, 2469, 2216, 5850, 2024, 2836, 20226, 5850, 1012, 2021, 3773, 2129, 20868, 6072, 26029, 19307, 2017, 2024, 2123, 1005, 1056, 2202, 2216, 2593, 1012, 102]",0,pseudo
7853,"[101, 23156, 1012, 2017, 2323, 2022, 7098, 1012, 2092, 2589, 2909, 1012, 102]",0,pseudo
7854,"[101, 2061, 2074, 2138, 2017, 3432, 25416, 10421, 2010, 4366, 2008, 2965, 2017, 2128, 6149, 2138, 2002, 2134, 1056, 2265, 6947, 102]",0,pseudo
7855,"[101, 2054, 2017, 3331, 2055, 1037, 2204, 3062, 10450, 2080, 2003, 1037, 3819, 7452, 2000, 2070, 11224, 2015, 1012, 102]",0,pseudo
7856,"[101, 2308, 2064, 1056, 2074, 4133, 1998, 2022, 3407, 2007, 2242, 1012, 1012, 1998, 2145, 2156, 2053, 3277, 1012, 102]",1,pseudo
7857,"[101, 2074, 2191, 2469, 2017, 1005, 2128, 3565, 2357, 2006, 2043, 2009, 6433, 1012, 2059, 2009, 1005, 2222, 2022, 2053, 4390, 2012, 2035, 1012, 2061, 2043, 2017, 2079, 2191, 2469, 2009, 2003, 2007, 1996, 2157, 2711, 1012, 102]",0,pseudo
7858,"[101, 2292, 2033, 5454, 1012, 2065, 1045, 2215, 2000, 3280, 1045, 2215, 2000, 3280, 1012, 2123, 1005, 1056, 2191, 2033, 2079, 2009, 16267, 1012, 102]",0,pseudo
7859,"[101, 2012, 2023, 2391, 1045, 4299, 2027, 2052, 1012, 2009, 2052, 3177, 2039, 1996, 22252, 1012, 102]",0,pseudo
7860,"[101, 1045, 2215, 1037, 13260, 102]",0,pseudo
7861,"[101, 8909, 2243, 2073, 2023, 10661, 2234, 2013, 2008, 22235, 1998, 2430, 4004, 2015, 2024, 7046, 2084, 2264, 4004, 2015, 1012, 102]",0,pseudo
7862,"[101, 2024, 2017, 8239, 12489, 2033, 2111, 2131, 2006, 1037, 21298, 2013, 7394, 2000, 2272, 2182, 1012, 2292, 2033, 2131, 3984, 2115, 2070, 15511, 1012, 102]",0,pseudo
7863,"[101, 2821, 2026, 4086, 2621, 2775, 1012, 1012, 1012, 102]",0,pseudo
7864,"[101, 2053, 2002, 7164, 1999, 1996, 1053, 2019, 2239, 9714, 102]",0,pseudo
7865,"[101, 1045, 1005, 1049, 1037, 3442, 2450, 1998, 2027, 1005, 2128, 4569, 2004, 3109, 1012, 5490, 27020, 10536, 10147, 13871, 2135, 4010, 7395, 2008, 2017, 2064, 2377, 2007, 1012, 2027, 2298, 10140, 2205, 2087, 1997, 1996, 2051, 102]",1,pseudo
7866,"[101, 16780, 1045, 3984, 10047, 2183, 2000, 3198, 2009, 2045, 1012, 102]",0,pseudo
7867,"[101, 2865, 2038, 1037, 4121, 4254, 2006, 2673, 2025, 2074, 4004, 2015, 1012, 4737, 2055, 2054, 2017, 2064, 2491, 1012, 102]",0,pseudo
7868,"[101, 1045, 2113, 2021, 4821, 2009, 2003, 1037, 2235, 7263, 2978, 4788, 2182, 1012, 2007, 1996, 2755, 2008, 2057, 3747, 1996, 2088, 2062, 2084, 2017, 2130, 5382, 102]",0,pseudo
7869,"[101, 2748, 1012, 8816, 9543, 4063, 1012, 8816, 26352, 3468, 1012, 2122, 7743, 2229, 10587, 6616, 1012, 3087, 2040, 4136, 2017, 2000, 2175, 8284, 5549, 2004, 1037, 12398, 2003, 2763, 1037, 6638, 4632, 22889, 16429, 2040, 2064, 1005, 1056, 4139, 1037, 19215, 1012, 7743, 2229, 6069, 6616, 1012, 24209, 20486, 10196, 2022, 5477, 7583, 1012, 2453, 2004, 2092, 2022, 2017, 1012, 102]",1,pseudo
7870,"[101, 2821, 4485, 3398, 2017, 2128, 2157, 102]",0,pseudo
7871,"[101, 1045, 2036, 4370, 1999, 1037, 8827, 17994, 4829, 1998, 2036, 2371, 1037, 2843, 2488, 5728, 2044, 2025, 2725, 2505, 2005, 1037, 2733, 1012, 1045, 2123, 1005, 1056, 2113, 2054, 2009, 2003, 2055, 2008, 2021, 2009, 2001, 2066, 1037, 2440, 25141, 2006, 2026, 3314, 1012, 2477, 2134, 1005, 1056, 4025, 2061, 2919, 2044, 1045, 2525, 2718, 2600, 3953, 1012, 102]",0,pseudo
7872,"[101, 12795, 5791, 2003, 2025, 1037, 2671, 1012, 102]",0,pseudo
7873,"[101, 2412, 4687, 2339, 3057, 2066, 2591, 2865, 3227, 2062, 2059, 2273, 2045, 1005, 1055, 2053, 2488, 27354, 6994, 2005, 2068, 2926, 2007, 2035, 1996, 21810, 16735, 1998, 8247, 2015, 4129, 2068, 2027, 1005, 2128, 3492, 7539, 1997, 2054, 2500, 2228, 1012, 102]",0,pseudo
7874,"[101, 2008, 2003, 6057, 1011, 102]",0,pseudo
7875,"[101, 2350, 21407, 4953, 2054, 102]",0,pseudo
7876,"[101, 3422, 2041, 2005, 1996, 3924, 2040, 2024, 13135, 9376, 2404, 3209, 2091, 1998, 2031, 1037, 14099, 3168, 1997, 4372, 3775, 24007, 4953, 2115, 2051, 1998, 3086, 1012, 102]",0,pseudo
7877,"[101, 2040, 24264, 2008, 2062, 18558, 1998, 2024, 2017, 2437, 2008, 2039, 102]",0,pseudo
7878,"[101, 1037, 8050, 5670, 1999, 2554, 1998, 13818, 2006, 2116, 3798, 1012, 2029, 2052, 2765, 1999, 1037, 2062, 12042, 6463, 2488, 2865, 6630, 4385, 1012, 102]",0,pseudo
7879,"[101, 3305, 3085, 1012, 2070, 2024, 2047, 2000, 1996, 4044, 2500, 2074, 4995, 1056, 10250, 12322, 9250, 2438, 2000, 2113, 2054, 2027, 2106, 3084, 2111, 10587, 4530, 1037, 12873, 17327, 2006, 2037, 3108, 102]",0,pseudo
7880,"[101, 19957, 2404, 1012, 1045, 1005, 1040, 2066, 2000, 2112, 13808, 1999, 2023, 2607, 102]",0,pseudo
7881,"[101, 2158, 24471, 2025, 2428, 2919, 2559, 102]",0,pseudo
7882,"[101, 6289, 1996, 19330, 20865, 13811, 2006, 2070, 4689, 14556, 1012, 1012, 1012, 6616, 2053, 2040, 3791, 2008, 14978, 2016, 17475, 2033, 2004, 2003, 1012, 102]",0,pseudo
7883,"[101, 2054, 5304, 2079, 2122, 4364, 2444, 1999, 2073, 2053, 2308, 2147, 1998, 1037, 2155, 2064, 2444, 18579, 2006, 1037, 5171, 2309, 3318, 102]",0,pseudo
7884,"[101, 2108, 4138, 2987, 1005, 1056, 3043, 4983, 2017, 2215, 2000, 5914, 1037, 2450, 1999, 2014, 26313, 1012, 102]",0,pseudo
7885,"[101, 2045, 1005, 1055, 1037, 4489, 2090, 3904, 1998, 4678, 2024, 2017, 2145, 1999, 1996, 2417, 17357, 7385, 2754, 1997, 12447, 2039, 102]",0,pseudo
7886,"[101, 1045, 21090, 2108, 11460, 18790, 2003, 1037, 3492, 3733, 2166, 1998, 1045, 2215, 2009, 2000, 2994, 2008, 2126, 102]",0,pseudo
7887,"[101, 6289, 6633, 1012, 1012, 1012, 2017, 1005, 2128, 17693, 2000, 21893, 2115, 4216, 2720, 1012, 2671, 1012, 102]",0,pseudo
7888,"[101, 2004, 2009, 1005, 1055, 2042, 2056, 2077, 9543, 4063, 2323, 2022, 1037, 12448, 2005, 2115, 2219, 5306, 2166, 2369, 2591, 4418, 1998, 20868, 2140, 10266, 102]",0,pseudo
7889,"[101, 2023, 2003, 2204, 6040, 4283, 1037, 2843, 102]",0,pseudo
7890,"[101, 2613, 2480, 2302, 2514, 2480, 2024, 17727, 12184, 3372, 1012, 2514, 2480, 2302, 2613, 2480, 2024, 28616, 28582, 2094, 1012, 2111, 2342, 2000, 2644, 3241, 2008, 2028, 2003, 6020, 2000, 1996, 2060, 1012, 2008, 1005, 1055, 2058, 1011, 21934, 28250, 2075, 2166, 2000, 1037, 11320, 14808, 13288, 3014, 1012, 102]",0,pseudo
7891,"[101, 9826, 2017, 2071, 7949, 2008, 2000, 2273, 2006, 1996, 2060, 2192, 2097, 2022, 14477, 18155, 23884, 25084, 23516, 2013, 4598, 2065, 2027, 2079, 2025, 9462, 1012, 2440, 2644, 1012, 2273, 2024, 7752, 2030, 9880, 1012, 2308, 2031, 2300, 3358, 3111, 1012, 102]",1,pseudo
7892,"[101, 1056, 6392, 2099, 4297, 2884, 3138, 1037, 2450, 4851, 2005, 7826, 2004, 1037, 3114, 2000, 19815, 6588, 3582, 2014, 6229, 2016, 4136, 2032, 2000, 2175, 2185, 1012, 102]",0,pseudo
7893,"[101, 2017, 1005, 2128, 2157, 2788, 1045, 2066, 2000, 27090, 3679, 2021, 2672, 1045, 2453, 3013, 2067, 2000, 1060, 1037, 2733, 102]",0,pseudo
7894,"[101, 2123, 1056, 2131, 2496, 1012, 2030, 2017, 2128, 2183, 2000, 2022, 9196, 3674, 2335, 102]",0,pseudo
7895,"[101, 1045, 2052, 2425, 2032, 2008, 1045, 2074, 5552, 1996, 3465, 1997, 9278, 2075, 1037, 10722, 2595, 3426, 2016, 2071, 2175, 6616, 2841, 1012, 102]",1,pseudo
7896,"[101, 2017, 2941, 2123, 1005, 1056, 2031, 2000, 2079, 2505, 1012, 1045, 6655, 2045, 2024, 7564, 1997, 2308, 2017, 2024, 12581, 4699, 1999, 2040, 2123, 1005, 1056, 2130, 2113, 2017, 4839, 1012, 102]",0,pseudo
7897,"[101, 2026, 3959, 2003, 2000, 2022, 7663, 2102, 2028, 2154, 2021, 2012, 1996, 2617, 1045, 2064, 1005, 1056, 1012, 102]",0,pseudo
7898,"[101, 2460, 2273, 2024, 7087, 6340, 18917, 2003, 9147, 102]",0,pseudo
7899,"[101, 1045, 2357, 2870, 2046, 1037, 4060, 2571, 22294, 2100, 102]",0,pseudo
7900,"[101, 1045, 2228, 2017, 2323, 3073, 1037, 2843, 2062, 6123, 1998, 4863, 2054, 2017, 2812, 2011, 8432, 9942, 2008, 2024, 2062, 3017, 1011, 2241, 1012, 102]",0,pseudo
7901,"[101, 14636, 1045, 1005, 2310, 2170, 4297, 9050, 1998, 19817, 2361, 2041, 2077, 2017, 2215, 2033, 2000, 4957, 2009, 2030, 2017, 10587, 2562, 4688, 2055, 2009, 102]",0,pseudo
